zipcode,sido,gugun,dong,ri,bunji,seq
18284,경기,화성시,비봉면,양노리,,30560
18284,경기,화성시,비봉면,유포리,,30561
18293,경기,화성시,비봉면,자안리,,30562
18293,경기,화성시,비봉면,청요리,,30563
18293,경기,화성시,비봉면,,,30564
18555,경기,화성시,서신면,광평리,,30565
18556,경기,화성시,서신면,궁평리,,30566
18555,경기,화성시,서신면,매화리,,30567
18556,경기,화성시,서신면,백미리,,30568
18556,경기,화성시,서신면,사곳리,,30569
18555,경기,화성시,서신면,상안리,,30570
18553,경기,화성시,서신면,송교리,,30571
18556,경기,화성시,서신면,용두리,,30572
18553,경기,화성시,서신면,장외리,,30573
18553,경기,화성시,서신면,전곡리,,30574
18553,경기,화성시,서신면,제부리,,30575
18555,경기,화성시,서신면,홍법리,,30576
18555,경기,화성시,서신면,,,30577
18447,경기,화성시,석우동,예당마을롯데캐슬아파트,(141∼156동),30578
18452,경기,화성시,석우동,예당마을신일유토빌아파트,(131∼136동),30579
18447,경기,화성시,석우동,예당마을우미린제일풍경채아파트,(111∼125동),30580
18447,경기,화성시,석우동,한림대학교동탄성심병원,,30581
18460,경기,화성시,석우동,화성우체국,,30582
18450,경기,화성시,석우동,,,30583
18356,경기,화성시,송산동,신현대아파트,(101∼206동),30584
18356,경기,화성시,송산동,우남블루존아파트,(101∼106동),30585
18359,경기,화성시,송산동,한승미메이드아파트,,30586
18357,경기,화성시,송산동,,,30587
18548,경기,화성시,송산면,고정리,,30588
18545,경기,화성시,송산면,고포리,,30589
18546,경기,화성시,송산면,독지리,,30590
18545,경기,화성시,송산면,마산리,,30591
18550,경기,화성시,송산면,봉가리,,30592
18550,경기,화성시,송산면,사강리,,30593
18548,경기,화성시,송산면,삼존리,,30594
18546,경기,화성시,송산면,신천리,,30595
18546,경기,화성시,송산면,쌍정리,,30596
18548,경기,화성시,송산면,용포리,,30597
18546,경기,화성시,송산면,육일리,,30598
18545,경기,화성시,송산면,중송리,,30599
18545,경기,화성시,송산면,지화리,,30600
18546,경기,화성시,송산면,천등리,,30601
18545,경기,화성시,송산면,칠곡리,,30602
18545,경기,화성시,송산면,,,30603
18361,경기,화성시,안녕동,남수원현대아파트,(101∼107동),30604
18366,경기,화성시,안녕동,동문굿모닝힐아파트,(101∼110동),30605
18366,경기,화성시,안녕동,성호2차아파트,(101∼107동),30606
18362,경기,화성시,안녕동,신한미지엔아파트,(101∼113동),30607
18362,경기,화성시,안녕동,,,30608
18631,경기,화성시,양감면,대양리,,30609
18626,경기,화성시,양감면,사창리,,30610
18628,경기,화성시,양감면,송산리,,30611
18632,경기,화성시,양감면,신왕리,,30612
18635,경기,화성시,양감면,요당리,,30613
18630,경기,화성시,양감면,용소리,,30614
18628,경기,화성시,양감면,정문리,,30615
18628,경기,화성시,양감면,,,30616
18466,경기,화성시,영천동,성원아파트,(101∼106동),30617
18466,경기,화성시,영천동,,,30618
18480,경기,화성시,오산동,풍성신미주아파트,(101∼108동),30619
18479,경기,화성시,오산동,,,30620
18569,경기,화성시,우정읍,화산리 기아1차아파트,(101∼104동),30621
18569,경기,화성시,우정읍,화산리 기아2차아파트,(201∼204동),30622
18569,경기,화성시,우정읍,화산리 기아생활관,,30623
18571,경기,화성시,우정읍,이화리 기아자동차(주)화성공장,,30624
18557,경기,화성시,우정읍,국화리,산4∼8,30625
18557,경기,화성시,우정읍,국화리,,30626
18570,경기,화성시,우정읍,매향리,,30627
18561,경기,화성시,우정읍,멱우리,,30628
18570,경기,화성시,우정읍,석천리,,30629
18569,경기,화성시,우정읍,운평리,,30630
18569,경기,화성시,우정읍,원안리,,30631
18573,경기,화성시,우정읍,이화리,,30632
18567,경기,화성시,우정읍,조암리,,30633
18558,경기,화성시,우정읍,주곡리,,30634
18561,경기,화성시,우정읍,한각리,,30635
18558,경기,화성시,우정읍,호곡리,,30636
18569,경기,화성시,우정읍,화산리,,30637
18558,경기,화성시,우정읍,화수리,,30638
18558,경기,화성시,우정읍,,,30639
18574,경기,화성시,장안면,금의리,,30640
18585,경기,화성시,장안면,노진리,,30641
18586,경기,화성시,장안면,덕다리,,30642
18583,경기,화성시,장안면,독정리,,30643
18585,경기,화성시,장안면,사곡리,,30644
18585,경기,화성시,장안면,사랑리,,30645
18574,경기,화성시,장안면,석포리,,30646
18583,경기,화성시,장안면,수촌리,,30647
18574,경기,화성시,장안면,어은리,,30648
18586,경기,화성시,장안면,장안리,,30649
18586,경기,화성시,장안면,,,30650
18518,경기,화성시,정남면,동남아파트,,30651
18516,경기,화성시,정남면,보통리 수원과학대학,,30652
18522,경기,화성시,정남면,계향리,,30653
18521,경기,화성시,정남면,고지리,,30654
18516,경기,화성시,정남면,관항리,,30655
18516,경기,화성시,정남면,괘랑리,,30656
18522,경기,화성시,정남면,귀래리,,30657
18515,경기,화성시,정남면,금복리,,30658
18521,경기,화성시,정남면,내리,,30659
18515,경기,화성시,정남면,덕절리,,30660
18514,경기,화성시,정남면,망월리,,30661
18522,경기,화성시,정남면,문학리,,30662
18519,경기,화성시,정남면,발산리,,30663
18521,경기,화성시,정남면,백리,,30664
18516,경기,화성시,정남면,보통리,,30665
18513,경기,화성시,정남면,수면리,,30666
18519,경기,화성시,정남면,신리,,30667
18520,경기,화성시,정남면,오일리,,30668
18514,경기,화성시,정남면,용수리,,30669
18515,경기,화성시,정남면,음양리,,30670
18515,경기,화성시,정남면,제기리,,30671
18515,경기,화성시,정남면,,,30672
18392,경기,화성시,진안동,월드메르디앙1단지아파트,(101∼105동),30673
18392,경기,화성시,진안동,월드메르디앙2단지아파트,(201∼202동),30674
18398,경기,화성시,진안동,진안골마을주공10단지,(1001∼1010동),30675
18397,경기,화성시,진안동,진안골마을주공11단지,(1101∼1108동),30676
18393,경기,화성시,진안동,진안골마을주공12단지,(1201∼1213동),30677
18399,경기,화성시,진안동,,,30678
18477,경기,화성시,청계동,,,30679
18533,경기,화성시,팔탄면,가재리 화성진우아파트,,30680
18533,경기,화성시,팔탄면,가재리,,30681
18534,경기,화성시,팔탄면,고주리,,30682
18527,경기,화성시,팔탄면,구장리,,30683
18526,경기,화성시,팔탄면,기천리,,30684
18576,경기,화성시,팔탄면,노하리,,30685
18577,경기,화성시,팔탄면,덕우리,,30686
18577,경기,화성시,팔탄면,덕천리,,30687
18534,경기,화성시,팔탄면,매곡리,,30688
18575,경기,화성시,팔탄면,서근리,,30689
18577,경기,화성시,팔탄면,월문리,,30690
18530,경기,화성시,팔탄면,율암리,,30691
18530,경기,화성시,팔탄면,지월리,,30692
18525,경기,화성시,팔탄면,창곡리,,30693
18535,경기,화성시,팔탄면,하저리,,30694
18582,경기,화성시,팔탄면,해창리,,30695
18577,경기,화성시,팔탄면,화당리,,30696
18577,경기,화성시,팔탄면,,,30697
18587,경기,화성시,향남읍,장짐리 신성미소지움2차아파트,(201∼205동),30698
18587,경기,화성시,향남읍,장짐리 신성미소지움아파트,(101∼109동),30699
18596,경기,화성시,향남읍,발안리 주공아파트,(101∼114동),30700
18599,경기,화성시,향남읍,행정리 향남시범넓은들마을신명스카이뷰아파트,(301∼309동),30701
18599,경기,화성시,향남읍,행정리 향남시범넓은들마을에일린의뜰아파트,(401∼408동),30702
18599,경기,화성시,향남읍,행정리 향남시범넓은들마을우미린아파트,(101∼110동),30703
18599,경기,화성시,향남읍,행정리 향남시범넓은들마을향남지웰2차아파트,(201∼208동),30704
18591,경기,화성시,향남읍,행정리 향남시범복사꽃마을상록하늘채아파트,(801∼812동),30705
18591,경기,화성시,향남읍,행정리 향남시범복사꽃마을한국아델리움아파트,(901∼909동),30706
18591,경기,화성시,향남읍,행정리 향남시범복사꽃마을휴먼시아아파트,(701∼711동),30707
18603,경기,화성시,향남읍,행정리 향남시범살구꽃마을대방노블랜드아파트,(1001∼1012동),30708
18600,경기,화성시,향남읍,행정리 향남시범살구꽃마을신영지웰아파트,(1201∼1206동),30709
18600,경기,화성시,향남읍,행정리 향남시범살구꽃마을제일오투그란데아파트,(1101∼1106동),30710
18601,경기,화성시,향남읍,행정리 향남시범살구꽃마을풍림아이원아파트,(1401∼1414동),30711
18600,경기,화성시,향남읍,행정리 향남시범살구꽃마을한일베라체아파트,(1301∼1306동),30712
18601,경기,화성시,향남읍,행정리 향남시범살구꽃마을화성파크드림아파트,(1501∼1511동),30713
18603,경기,화성시,향남읍,행정리 향남시범한우물마을휴먼시아5단지아파트,(501∼516동),30714
18599,경기,화성시,향남읍,행정리 향남시범한우물마을휴먼시아6단지아파트,(601∼618동),30715
18622,경기,화성시,향남읍,상신리 향남제약공단,,30716
18596,경기,화성시,향남읍,발안리 화성발안우림필유아파트,(101∼111동),30717
18625,경기,화성시,향남읍,갈천리,,30718
18589,경기,화성시,향남읍,관리,,30719
18623,경기,화성시,향남읍,구문천리,,30720
18624,경기,화성시,향남읍,길성리,,30721
18624,경기,화성시,향남읍,도이리,,30722
18624,경기,화성시,향남읍,동오리,,30723
18594,경기,화성시,향남읍,발안리,,30724
18608,경기,화성시,향남읍,방축리,,30725
18589,경기,화성시,향남읍,백토리,,30726
18589,경기,화성시,향남읍,상두리,,30727
18614,경기,화성시,향남읍,상신리,,30728
18625,경기,화성시,향남읍,송곡리,,30729
18625,경기,화성시,향남읍,수직리,,30730
18589,경기,화성시,향남읍,요리,,30731
18587,경기,화성시,향남읍,장짐리,,30732
18595,경기,화성시,향남읍,제암리,,30733
18625,경기,화성시,향남읍,증거리,,30734
18593,경기,화성시,향남읍,평리,,30735
18608,경기,화성시,향남읍,하길리,,30736
18598,경기,화성시,향남읍,행정리,,30737
18589,경기,화성시,향남읍,화리현리,,30738
18589,경기,화성시,향남읍,,,30739
18347,경기,화성시,황계동,,,30740
53282,경남,거제시,거제면,고당리,,30741
53286,경남,거제시,거제면,남동리,,30742
53286,경남,거제시,거제면,남정리,,30743
53282,경남,거제시,거제면,내간리,,30744
53286,경남,거제시,거제면,동림리,,30745
53286,경남,거제시,거제면,동상리,,30746
53286,경남,거제시,거제면,명진리,,30747
53282,경남,거제시,거제면,법동리,,30748
53282,경남,거제시,거제면,산전리,,30749
53282,경남,거제시,거제면,산후리,,30750
53286,경남,거제시,거제면,서상리,,30751
53286,경남,거제시,거제면,서원리,,30752
53286,경남,거제시,거제면,서정리,,30753
53286,경남,거제시,거제면,선창리,,30754
53282,경남,거제시,거제면,소랑리,,30755
53282,경남,거제시,거제면,송곡리,,30756
53282,경남,거제시,거제면,실리,,30757
53286,경남,거제시,거제면,오수리,,30758
53286,경남,거제시,거제면,옥산리,,30759
53282,경남,거제시,거제면,외간리,,30760
53286,경남,거제시,거제면,죽림리,,30761
53286,경남,거제시,거제면,화원리,,30762
53286,경남,거제시,거제면,,,30763
53257,경남,거제시,고현동,거제시청,,30764
53254,경남,거제시,고현동,거제우체국,,30765
53248,경남,거제시,고현동,고려아파트,(201∼704동),30766
53250,경남,거제시,고현동,고현주공아파트,(101∼119동),30767
53248,경남,거제시,고현동,대동피렌체아파트,(101∼105동),30768
53246,경남,거제시,고현동,덕산1차아파트,(101∼119동),30769
53247,경남,거제시,고현동,덕산2차아파트,(201∼217동),30770
53253,경남,거제시,고현동,롯데인벤스1차아파트,(101∼108동),30771
53257,경남,거제시,고현동,삼성하이츠빌라,(101∼114동),30772
53252,경남,거제시,고현동,화인아트빌라,(101∼112동),30773
53255,경남,거제시,고현동,,1∼150,30774
53256,경남,거제시,고현동,,151∼206,30775
53259,경남,거제시,고현동,,207∼370,30776
53258,경남,거제시,고현동,,371∼499,30777
53258,경남,거제시,고현동,,500∼539,30778
53258,경남,거제시,고현동,,541∼603,30779
53254,경남,거제시,고현동,,604∼899,30780
53254,경남,거제시,고현동,,900∼960,30781
53251,경남,거제시,고현동,,961∼985,30782
53249,경남,거제시,고현동,,986∼1018,30783
53258,경남,거제시,고현동,,1019∼1036,30784
53248,경남,거제시,고현동,,1037∼1089,30785
53257,경남,거제시,고현동,,,30786
53334,경남,거제시,남부면,갈곶리,,30787
53334,경남,거제시,남부면,다대리,,30788
53333,경남,거제시,남부면,다포리,,30789
53333,경남,거제시,남부면,저구리,,30790
53333,경남,거제시,남부면,탑포리,,30791
53333,경남,거제시,남부면,,,30792
53312,경남,거제시,능포동,능포아파트,,30793
53315,경남,거제시,능포동,옥명대우아파트,(101∼113동),30794
53316,경남,거제시,능포동,,1∼199,30795
53314,경남,거제시,능포동,,200∼400,30796
53316,경남,거제시,능포동,,401∼729,30797
53314,경남,거제시,능포동,,730∼750,30798
53312,경남,거제시,능포동,,,30799
53213,경남,거제시,덕포동,,,30800
53330,경남,거제시,동부면,가배리,,30801
53332,경남,거제시,동부면,구천리,,30802
53331,경남,거제시,동부면,동산리,,30803
53330,경남,거제시,동부면,동호리,,30804
